AnchorsRate,Order,NumSampling,K,Seed,F_MadeStyle,ACC,NMI,Purity,Fscore,Runtime
10,4,5,10,0,2,0.581989994441356,0.66631073653515,0.61923290717065,0.485622354159294,5.8410783
10,4,5,10,2,1,0.558087826570317,0.684293692366502,0.595886603668705,0.501649093252418,5.7993658
10,4,5,10,2,2,0.585881045025014,0.672867224573567,0.623123957754308,0.493452809920727,5.7993658
10,4,5,10,4,1,0.556976097832129,0.671886742816408,0.583657587548638,0.49370343464378,5.7570477
10,4,5,10,4,2,0.615341856586993,0.725386141106769,0.653140633685381,0.566084599814745,5.7570477
10,4,5,10,6,1,0.552529182879377,0.660327134491336,0.580322401334075,0.473748230785772,6.0237431
10,4,5,10,6,2,0.62479155086159,0.708231194114147,0.660366870483602,0.543640464455768,6.0237431
10,4,5,10,8,1,0.558087826570317,0.685784752272549,0.602556976097832,0.503604023444011,6.3673232
10,4,5,10,8,2,0.554196775986659,0.684393654197316,0.625347415230684,0.506583909543097,6.3673232
10,4,5,10,10,1,0.566425792106726,0.702216138398379,0.607559755419678,0.520886426592798,5.7277451
10,4,5,10,10,2,0.596442468037799,0.68823773863324,0.633685380767093,0.507118832749006,5.7277451
10,4,5,15,0,1,0.54307948860478,0.657390686636709,0.576431350750417,0.475680859352888,6.4377159
10,4,5,15,0,2,0.550305725403002,0.680132413108201,0.618121178432463,0.504850180322896,6.4377159
10,4,5,15,2,1,0.546414674819344,0.654567226279169,0.571428571428571,0.479533992196952,6.0970287
10,4,5,15,2,2,0.568649249583102,0.676546299705002,0.607003891050584,0.499998285798527,6.0970287
10,4,5,15,4,1,0.561978877153974,0.671583400215547,0.58810450250139,0.498119943530434,8.6751977
10,4,5,15,4,2,0.579766536964981,0.691104290150239,0.628126737076153,0.515707725553755,8.6751977
10,4,5,15,6,1,0.554196775986659,0.638459486592715,0.579210672595887,0.449050950574983,7.7640836
10,4,5,15,6,2,0.627570872707059,0.704252935712327,0.659811006114508,0.545231587599655,7.7640836
10,4,5,15,8,1,0.56142301278488,0.673086019347978,0.596998332406893,0.499290383329467,8.7084961
10,4,5,15,8,2,0.56142301278488,0.675977441712365,0.600333518621456,0.501830924102367,8.7084961
10,4,5,15,10,1,0.564758198999444,0.677806873220614,0.590327959977765,0.502193518593975,8.3401189
10,4,5,15,10,2,0.565869927737632,0.673660841502865,0.602556976097832,0.494600054523721,8.3401189
10,5,2,5,0,1,0.563646470261256,0.667792551023598,0.588660366870484,0.494581607964596,4.9267946
10,5,2,5,0,2,0.617009449694275,0.676844941882097,0.618677042801556,0.503350857333343,4.9267946
10,5,2,5,2,1,0.56420233463035,0.679016145729565,0.601445247359644,0.504743347912305,5.4471865
10,5,2,5,2,2,0.531406336853808,0.663013960839173,0.599221789883268,0.487820675774027,5.4471865
10,5,2,5,4,1,0.557531962201223,0.663552754399627,0.593663146192329,0.488884789226086,5.3228042
10,5,2,5,4,2,0.580878265703168,0.662781647437016,0.616453585325181,0.485755043539402,5.3228042
10,5,2,5,6,1,0.541411895497499,0.636343060293267,0.585881045025014,0.450315393823615,5.5334976
10,5,2,5,6,2,0.580878265703168,0.665139659596161,0.597554196775987,0.489012376862844,5.5334976
10,5,2,5,8,1,0.560311284046693,0.67047359787386,0.596442468037799,0.494505344023663,5.0418777
10,5,2,5,8,2,0.580878265703168,0.671468370353331,0.616453585325181,0.48978760216573,5.0418777
10,5,2,5,10,1,0.561978877153974,0.659662271344856,0.586436909394108,0.488216796089942,5.2358936
10,5,2,5,10,2,0.571984435797665,0.630140377139679,0.585881045025014,0.443331637795126,5.2358936
10,5,2,7,0,1,0.560311284046693,0.661387640401486,0.586436909394108,0.489903775936851,4.6313876
10,5,2,7,0,2,0.619788771539744,0.681532500260763,0.655364091161757,0.532028717459181,4.6313876
10,5,2,7,2,1,0.583657587548638,0.679865206984302,0.620900500277932,0.511145259595628,5.0279219
10,5,2,7,2,2,0.560311284046693,0.656261507970897,0.58532518065592,0.48695841231664,5.0279219
10,5,2,7,4,1,0.507504168982768,0.648160828269531,0.56698165647582,0.476339962779732,5.1078648
10,5,2,7,4,2,0.612562534741523,0.668229625515914,0.614785992217899,0.495582457331735,5.1078648
10,5,2,7,6,1,0.559755419677599,0.659773661824525,0.58532518065592,0.487935620545655,5.2957012
10,5,2,7,6,2,0.612006670372429,0.66788389669634,0.613674263479711,0.496095655573508,5.2957012
10,5,2,7,8,1,0.544747081712062,0.634889176452043,0.586436909394108,0.450562204622055,5.5932559
10,5,2,7,8,2,0.592551417454141,0.66270938699069,0.596442468037799,0.489062040067183,5.5932559
10,5,2,7,10,1,0.560311284046693,0.662594418225255,0.597554196775987,0.492551319648094,6.0681586
10,5,2,7,10,2,0.614785992217899,0.667521622176452,0.616453585325181,0.497472838261649,6.0681586
10,5,2,10,0,1,0.504724847137298,0.62410037731687,0.562534741523068,0.466040093515707,4.8925313
10,5,2,10,0,2,0.528627015008338,0.650715707240433,0.598665925514175,0.491027270961079,4.8925313
10,5,2,10,2,1,0.558643690939411,0.634791979505516,0.583101723179544,0.474733763801499,5.3952897
10,5,2,10,2,2,0.581434130072262,0.6579885209517,0.605336297943302,0.501607376641342,5.3952897
10,5,2,10,4,1,0.556976097832129,0.633561069012857,0.581989994441356,0.473364971689598,5.2315489
10,5,2,10,4,2,0.556976097832129,0.637753517245632,0.591995553085047,0.476867812129402,5.2315489
10,5,2,10,6,1,0.558087826570317,0.629247453889751,0.58254585881045,0.473061237111277,5.493053
10,5,2,10,6,2,0.58254585881045,0.648081718854744,0.617009449694275,0.492834447434673,5.493053
10,5,2,10,8,1,0.558087826570317,0.640404017653289,0.593107281823235,0.48024495492149,5.6560981
10,5,2,10,8,2,0.558087826570317,0.640404017653289,0.593107281823235,0.48024495492149,5.6560981
10,5,2,10,10,1,0.560867148415787,0.670546118431064,0.596998332406893,0.501590966786178,4.7328284
10,5,2,10,10,2,0.592551417454141,0.666297241487862,0.629238465814341,0.498199234886981,4.7328284
10,5,2,15,0,1,0.548082267926626,0.604107411682092,0.574763757643135,0.453382959653528,5.9485618
10,5,2,15,0,2,0.563090605892162,0.620288182626091,0.596998332406893,0.467184055396991,5.9485618
10,5,2,15,2,1,0.501389660922735,0.614478345771113,0.56142301278488,0.457821141919925,5.6804032
10,5,2,15,2,2,0.499722067815453,0.588465835843414,0.536964980544747,0.437128172978339,5.6804032
10,5,2,15,4,1,0.48804891606448,0.581579225482704,0.544191217342968,0.429847114007026,6.1019061
10,5,2,15,4,2,0.489160644802668,0.586394932252464,0.552529182879377,0.441328418271326,6.1019061
10,5,2,15,6,1,0.50639244024458,0.592377354528885,0.555864369093941,0.439422629001934,5.6862483
10,5,2,15,6,2,0.504724847137298,0.585898613021426,0.551973318510284,0.436335298041191,5.6862483
10,5,2,15,8,1,0.558643690939411,0.645061471231328,0.593663146192329,0.486080116045526,5.7157824
10,5,2,15,8,2,0.552529182879377,0.628221107726231,0.586992773763202,0.471290087210312,5.7157824
10,5,2,15,10,1,0.546414674819344,0.623374630887568,0.578654808226793,0.466460246944263,5.7432077
10,5,2,15,10,2,0.568093385214008,0.645978487579893,0.603112840466926,0.491295392342203,5.7432077
10,5,3,5,0,1,0.567537520844914,0.679964234779921,0.590883824346859,0.503389542971533,6.2203683
10,5,3,5,0,2,0.616453585325181,0.685943017207483,0.630350194552529,0.50791494733087,6.2203683
10,5,3,5,2,1,0.546414674819344,0.692133531978883,0.603112840466926,0.515992928451129,7.6420423
10,5,3,5,2,2,0.614785992217899,0.687793035988293,0.662034463590884,0.523746436248628,7.6420423
10,5,3,5,4,1,0.567537520844914,0.682882737904968,0.603112840466926,0.505507567141086,6.9131336
10,5,3,5,4,2,0.596998332406893,0.694025425756062,0.632573652028905,0.519646862772053,6.9131336
10,5,3,5,6,1,0.552529182879377,0.646913651403173,0.593107281823235,0.453519503846545,20.0611837
10,5,3,5,6,2,0.603112840466926,0.700524324741873,0.638132295719844,0.527345897862321,20.0611837
10,5,3,5,8,1,0.56976097832129,0.688139066658738,0.604224569205114,0.511888933017907,5.923122
10,5,3,5,8,2,0.597554196775987,0.68665196734332,0.632573652028905,0.507998420898131,5.923122
10,5,3,5,10,1,0.580878265703168,0.645571807700707,0.589772095608671,0.452232317743546,4.8185454
10,5,3,5,10,2,0.559755419677599,0.708856878608475,0.629238465814341,0.532451600793693,4.8185454
10,5,3,7,0,1,0.56698165647582,0.678865926457289,0.591995553085047,0.504159767928737,4.4588605
10,5,3,7,0,2,0.60088938299055,0.684985262846625,0.63757643135075,0.510341254584373,4.4588605
10,5,3,7,2,1,0.558643690939411,0.685808804263184,0.603112840466926,0.503961653766027,5.0909169
10,5,3,7,2,2,0.585881045025014,0.679025062383764,0.622568093385214,0.499482593929102,5.0909169
10,5,3,7,4,1,0.558643690939411,0.678538490053718,0.594219010561423,0.501188047521901,5.1401032
10,5,3,7,4,2,0.579210672595887,0.688013475937082,0.614785992217899,0.51499488615693,5.1401032
10,5,3,7,6,1,0.56976097832129,0.697196439646193,0.60366870483602,0.518662565181435,5.2915332
10,5,3,7,6,2,0.588660366870484,0.698798223776595,0.624235686492496,0.524956420385976,5.2915332
10,5,3,7,8,1,0.555308504724847,0.657664331767331,0.590327959977765,0.464988752282258,4.8818784
10,5,3,7,8,2,0.591439688715953,0.68805871705922,0.605336297943302,0.506313220377241,4.8818784
10,5,3,7,10,1,0.596442468037799,0.669595976219562,0.597554196775987,0.491299784566094,4.7239967
10,5,3,7,10,2,0.586992773763202,0.692100874074865,0.624235686492496,0.520950490682545,4.7239967
10,5,3,10,0,1,0.50917176209005,0.653777438865335,0.568649249583102,0.482953580597149,4.6261992
10,5,3,10,0,2,0.58532518065592,0.669982223694499,0.62201222901612,0.498200355823183,4.6261992
10,5,3,10,2,1,0.563090605892162,0.6681565419246,0.58810450250139,0.495480147534487,4.8592496
10,5,3,10,2,2,0.576431350750417,0.686353480559772,0.623679822123402,0.510972484488805,4.8592496
10,5,3,10,4,1,0.555308504724847,0.663955528270895,0.579766536964981,0.489517887234641,4.8188888
10,5,3,10,4,2,0.571984435797665,0.678861547258531,0.618677042801556,0.501986143804836,4.8188888
10,5,3,10,6,1,0.560867148415787,0.673562926082634,0.588660366870484,0.500766031954476,5.1725806
10,5,3,10,6,2,0.578098943857699,0.681872431215113,0.613674263479711,0.511252548801161,5.1725806
10,5,3,10,8,1,0.561978877153974,0.671854388869335,0.596998332406893,0.500523163764026,5.5344731
10,5,3,10,8,2,0.576431350750417,0.673382969939417,0.611450806003335,0.503335421180352,5.5344731
10,5,3,10,10,1,0.563090605892162,0.670530434407251,0.589772095608671,0.499017236943658,4.5495521
10,5,3,10,10,2,0.585881045025014,0.690615899419874,0.623123957754308,0.520853355167975,4.5495521
10,5,3,15,0,1,0.555864369093941,0.653512389473487,0.586992773763202,0.486046053123577,5.6901468
10,5,3,15,0,2,0.610894941634241,0.654387231390307,0.614230127848805,0.491549524948179,5.6901468
10,5,3,15,2,1,0.503057254030017,0.641096768326757,0.565314063368538,0.472462491014076,5.0872369
10,5,3,15,2,2,0.555308504724847,0.65061568740681,0.594219010561423,0.478111239584293,5.0872369
10,5,3,15,4,1,0.498610339077265,0.626341242957326,0.562534741523068,0.461142505455156,5.1109295
10,5,3,15,4,2,0.55141745414119,0.650039272026629,0.591995553085047,0.484059861378033,5.1109295
10,5,3,15,6,1,0.56142301278488,0.641859561181078,0.585881045025014,0.453491572173795,5.2008047
10,5,3,15,6,2,0.588660366870484,0.65813016264401,0.623679822123402,0.487368968262847,5.2008047
10,5,3,15,8,1,0.555308504724847,0.661123014418857,0.594219010561423,0.492912960345831,5.0535427
10,5,3,15,8,2,0.580322401334075,0.652609599444783,0.618121178432463,0.479733492712479,5.0535427
10,5,3,15,10,1,0.555864369093941,0.644480180928948,0.593663146192329,0.487656358643358,5.1202728
10,5,3,15,10,2,0.555864369093941,0.652997421479281,0.598665925514175,0.49197368282245,5.1202728
10,5,4,5,0,1,0.567537520844914,0.677008051351821,0.591439688715953,0.502052921256049,5.3446171
10,5,4,5,0,2,0.568093385214008,0.67030785494781,0.60366870483602,0.491408982305481,5.3446171
10,5,4,5,2,1,0.584213451917732,0.678904370643203,0.601445247359644,0.499478202204552,6.3100417
10,5,4,5,2,2,0.554196775986659,0.665038612088721,0.619788771539744,0.484237653827713,6.3100417
10,5,4,5,4,1,0.567537520844914,0.697501188127195,0.603112840466926,0.518184100044356,6.0509566
10,5,4,5,4,2,0.628126737076153,0.720590332048369,0.663702056698166,0.566787161423744,6.0509566
10,5,4,5,6,1,0.555864369093941,0.659461026018905,0.594219010561423,0.459927035983823,6.3869181
10,5,4,5,6,2,0.625347415230684,0.710773963784915,0.660366870483602,0.552959972364955,6.3869181
10,5,4,5,8,1,0.568649249583102,0.705256124756927,0.60644802668149,0.521605762449589,8.1218613
10,5,4,5,8,2,0.60366870483602,0.72473631357472,0.673151750972763,0.563367747120101,8.1218613
10,5,4,5,10,1,0.559755419677599,0.680149954942584,0.585881045025014,0.502552766295272,7.9567626
10,5,4,5,10,2,0.580878265703168,0.695732039358358,0.633129516397999,0.52981233040606,7.9567626
10,5,4,7,0,1,0.556420233463035,0.672636895539568,0.584213451917732,0.496571232350431,7.9997887
10,5,4,7,0,2,0.621456364647026,0.718204739344276,0.659255141745414,0.553995154130247,7.9997887
10,5,4,7,2,1,0.566425792106726,0.699979179916257,0.60366870483602,0.519127649003786,8.3315992
10,5,4,7,2,2,0.585881045025014,0.699961677412899,0.634241245136187,0.523198573327277,8.3315992
10,5,4,7,4,1,0.565869927737632,0.683837148137517,0.602001111728738,0.507198713232149,6.085723
10,5,4,7,4,2,0.628682601445247,0.716344127377439,0.664813785436353,0.56641377730464,6.085723
10,5,4,7,6,1,0.554752640355753,0.669511445045831,0.590883824346859,0.490832718588208,6.2768038
10,5,4,7,6,2,0.611450806003335,0.687345509352768,0.647026125625347,0.524757176775308,6.2768038
10,5,4,7,8,1,0.558643690939411,0.675678399419051,0.601445247359644,0.499395483323854,5.8805418
10,5,4,7,8,2,0.585881045025014,0.674003005211906,0.62201222901612,0.503791834460485,5.8805418
10,5,4,7,10,1,0.566425792106726,0.677178191827753,0.590883824346859,0.502703106028232,6.2557478
10,5,4,7,10,2,0.568093385214008,0.678443698802251,0.605892162312396,0.494202102081473,6.2557478
10,5,4,10,0,1,0.505280711506392,0.655044266113757,0.559199555308505,0.481001689701486,5.8864776
10,5,4,10,0,2,0.583101723179544,0.657446720379591,0.619788771539744,0.467362899768096,5.8864776
10,5,4,10,2,1,0.547526403557532,0.662042976418429,0.579766536964981,0.48311978165293,5.8405042
10,5,4,10,2,2,0.56698165647582,0.669665587019893,0.614785992217899,0.490073010553314,5.8405042
10,5,4,10,4,1,0.563090605892162,0.668493715530447,0.588660366870484,0.495645471799973,5.7184761
10,5,4,10,4,2,0.62201222901612,0.715968190666083,0.657587548638132,0.567308849883224,5.7184761
10,5,4,10,6,1,0.558087826570317,0.667336619572534,0.58532518065592,0.492298316344982,6.1624577
10,5,4,10,6,2,0.625903279599778,0.704948545884124,0.660922734852696,0.543141943380055,6.1624577
10,5,4,10,8,1,0.552529182879377,0.663900863249902,0.58810450250139,0.488426382810745,6.051486
10,5,4,10,8,2,0.546970539188438,0.683342360261435,0.617009449694275,0.512890893049701,6.051486
10,5,4,10,10,1,0.558087826570317,0.677566963745307,0.584769316286826,0.501477228766762,5.6083783
10,5,4,10,10,2,0.587548638132296,0.672844290067339,0.624235686492496,0.492891990784659,5.6083783
10,5,4,15,0,1,0.54863813229572,0.652765258482206,0.577543079488605,0.479453211839869,6.1452633
10,5,4,15,0,2,0.614230127848805,0.67526942345337,0.649805447470817,0.520909708983776,6.1452633
10,5,4,15,2,1,0.50917176209005,0.66027089621697,0.572540300166759,0.48843744981532,6.0742013
10,5,4,15,2,2,0.561978877153974,0.681233351839677,0.602001111728738,0.510013743325045,6.0742013
10,5,4,15,4,1,0.509727626459144,0.648261015684608,0.567537520844914,0.477137767220903,6.1668556
10,5,4,15,4,2,0.561978877153974,0.679843881175897,0.60088938299055,0.508343861041216,6.1668556
10,5,4,15,6,1,0.575319622012229,0.619494835512156,0.599777654252362,0.420369233152423,6.7845815
10,5,4,15,6,2,0.584213451917732,0.652390799441543,0.618121178432463,0.461360300310417,6.7845815
10,5,4,15,8,1,0.549193996664814,0.662346613587844,0.594219010561423,0.486364807973194,6.2862689
10,5,4,15,8,2,0.540856031128405,0.656606910169466,0.608671484157865,0.485844108221864,6.2862689
10,5,4,15,10,1,0.559755419677599,0.678433727215202,0.598110061145081,0.508386342441156,6.5283271
10,5,4,15,10,2,0.584769316286826,0.645815561008216,0.618121178432463,0.469563242997778,6.5283271
10,5,5,5,0,1,0.556976097832129,0.66050794042284,0.580322401334075,0.483651171498877,6.7795742
10,5,5,5,0,2,0.573652028904947,0.658608052867218,0.609783212896053,0.477167902722818,6.7795742
10,5,5,5,2,1,0.545302946081156,0.694547825014568,0.602556976097832,0.516933612167565,8.1142168
10,5,5,5,2,2,0.560311284046693,0.666726082994534,0.608671484157865,0.479629261655457,8.1142168
10,5,5,5,4,1,0.56698165647582,0.683388948663268,0.603112840466926,0.505194255603789,7.1066503
10,5,5,5,4,2,0.589772095608671,0.686416553845569,0.625903279599778,0.506282958442693,7.1066503
10,5,5,5,6,1,0.534185658699277,0.658938158294075,0.583657587548638,0.463701655384692,8.3359304
10,5,5,5,6,2,0.580322401334075,0.67260589522131,0.595330739299611,0.48470989549842,8.3359304
10,5,5,5,8,1,0.566425792106726,0.689449009459776,0.602556976097832,0.508751474396345,7.0468222
10,5,5,5,8,2,0.599777654252362,0.684390363337554,0.607559755419678,0.501648772736541,7.0468222
10,5,5,5,10,1,0.556976097832129,0.667166838396028,0.581989994441356,0.486640258068829,7.0311133
10,5,5,5,10,2,0.549193996664814,0.677176216998478,0.617565314063369,0.488586416200094,7.0311133
10,5,5,7,0,1,0.558643690939411,0.676478026196225,0.584213451917732,0.498359498790406,6.808357
10,5,5,7,0,2,0.595886603668705,0.680795079339011,0.633129516397999,0.501961920223103,6.808357
10,5,5,7,2,1,0.558087826570317,0.683125492272428,0.595330739299611,0.499398867980602,7.1514194
10,5,5,7,2,2,0.607559755419678,0.675312555345264,0.622568093385214,0.493713570181737,7.1514194
10,5,5,7,4,1,0.580322401334075,0.698221120705779,0.616453585325181,0.518352228851029,6.9729268
10,5,5,7,4,2,0.558087826570317,0.688069828049339,0.599221789883268,0.503807826021624,6.9729268
10,5,5,7,6,1,0.556976097832129,0.676097180459654,0.593107281823235,0.493597831047164,7.7603561
10,5,5,7,6,2,0.58254585881045,0.675856344426848,0.61923290717065,0.49318096095182,7.7603561
10,5,5,7,8,1,0.537520844913841,0.64128954303966,0.581989994441356,0.448267002703794,7.1838075
10,5,5,7,8,2,0.595886603668705,0.695806961022958,0.632017787659811,0.519656130566061,7.1838075
10,5,5,7,10,1,0.558087826570317,0.680834319468624,0.595330739299611,0.497516093154932,7.3905973
10,5,5,7,10,2,0.575875486381323,0.670816010624443,0.613118399110617,0.484486303328858,7.3905973
10,5,5,10,0,1,0.493051695386326,0.644867512127855,0.559199555308505,0.465536841280004,6.9746063
10,5,5,10,0,2,0.578098943857699,0.667735176470729,0.615341856586993,0.483235928419736,6.9746063
10,5,5,10,2,1,0.544191217342968,0.654167224003744,0.575875486381323,0.472040441237566,7.1559716
10,5,5,10,2,2,0.593663146192329,0.654610837549257,0.608671484157865,0.470433913970611,7.1559716
10,5,5,10,4,1,0.566425792106726,0.691854885502826,0.602556976097832,0.511720135085358,7.1500959
10,5,5,10,4,2,0.581434130072262,0.672014965055987,0.61923290717065,0.488006035039766,7.1500959
10,5,5,10,6,1,0.541411895497499,0.649270115172736,0.577543079488605,0.460727778252788,7.4115774
10,5,5,10,6,2,0.601445247359644,0.661759088946555,0.615341856586993,0.480454479400066,7.4115774
10,5,5,10,8,1,0.551973318510284,0.66167692052699,0.58810450250139,0.481949830078329,7.5835859
10,5,5,10,8,2,0.544191217342968,0.682252945996144,0.614785992217899,0.506767380201317,7.5835859
10,5,5,10,10,1,0.55141745414119,0.656749643799398,0.575875486381323,0.480062885053378,7.0189933
10,5,5,10,10,2,0.614785992217899,0.682500705345832,0.650917176209005,0.522051420179438,7.0189933
10,5,5,15,0,1,0.549749861033908,0.661760816694143,0.581989994441356,0.481777420865957,7.6947091
10,5,5,15,0,2,0.58254585881045,0.654374536998307,0.619788771539744,0.459596267609929,7.6947091
10,5,5,15,2,1,0.492495831017232,0.630884602169038,0.553640911617565,0.45264599160352,7.6805947
10,5,5,15,2,2,0.600333518621456,0.646331439679139,0.602556976097832,0.463239083096461,7.6805947
10,5,5,15,4,1,0.496386881600889,0.631312259554793,0.554196775986659,0.45647888515162,7.7267686
10,5,5,15,4,2,0.54585881045025,0.669775693398613,0.614230127848805,0.49122783848922,7.7267686
10,5,5,15,6,1,0.542523624235686,0.628139065704048,0.575319622012229,0.436259248050006,7.3330554
10,5,5,15,6,2,0.614785992217899,0.706486071559834,0.652028904947193,0.553863765676691,7.3330554
10,5,5,15,8,1,0.552529182879377,0.675643020051019,0.598665925514175,0.494464743971041,7.8353399
10,5,5,15,8,2,0.549749861033908,0.666009954168649,0.621456364647026,0.474590921641836,7.8353399
10,5,5,15,10,1,0.556420233463035,0.673874513830738,0.593107281823235,0.496001535629694,7.3354196
10,5,5,15,10,2,0.575875486381323,0.657094306460358,0.609227348526959,0.473499519644031,7.3354196
11,2,2,5,0,1,0.555864369093941,0.668776542482125,0.595330739299611,0.498971204053146,3.014412
11,2,2,5,0,2,0.581434130072262,0.647513719629014,0.617009449694275,0.460433962506255,3.014412
11,2,2,5,2,1,0.570872707059477,0.652264385035836,0.605336297943302,0.463198597745309,2.9907787
11,2,2,5,2,2,0.573096164535853,0.692268462951494,0.62479155086159,0.525408361018826,2.9907787
11,2,2,5,4,1,0.54863813229572,0.656071460449632,0.593107281823235,0.471878518763558,3.1777534
11,2,2,5,4,2,0.638132295719844,0.694052600529951,0.657587548638132,0.53535296256392,3.1777534
11,2,2,5,6,1,0.587548638132296,0.650584045128432,0.589216231239578,0.468719020623234,3.0683519
11,2,2,5,6,2,0.574763757643135,0.622919215037011,0.581434130072262,0.439297428039561,3.0683519
11,2,2,5,8,1,0.542523624235686,0.639240882575921,0.581434130072262,0.466706541667208,2.7287959
11,2,2,5,8,2,0.583101723179544,0.666042507973988,0.615897720956087,0.500818731765771,2.7287959
11,2,2,5,10,1,0.586992773763202,0.641759046683527,0.592551417454141,0.456389550066974,2.7682369
11,2,2,5,10,2,0.564758198999444,0.647596738669279,0.589772095608671,0.465411329392766,2.7682369
11,2,2,7,0,1,0.559755419677599,0.657533920490531,0.591439688715953,0.494233188028739,2.6317902
11,2,2,7,0,2,0.584213451917732,0.659456522271562,0.600333518621456,0.505957881595603,2.6317902
11,2,2,7,2,1,0.556420233463035,0.648910929069713,0.592551417454141,0.480391891159412,2.731601
11,2,2,7,2,2,0.556420233463035,0.655309598690034,0.585881045025014,0.488604667917757,2.731601
11,2,2,7,4,1,0.563646470261256,0.661008982040071,0.591439688715953,0.496009446883593,2.613838
11,2,2,7,4,2,0.58532518065592,0.649445835491179,0.609227348526959,0.51652030594113,2.613838
11,2,2,7,6,1,0.550305725403002,0.630244141887442,0.572540300166759,0.451961295264886,3.0172895
11,2,2,7,6,2,0.556420233463035,0.663071173892359,0.589216231239578,0.496335201391381,3.0172895
11,2,2,7,8,1,0.561978877153974,0.662587471841217,0.594219010561423,0.498874527025161,2.7527034
11,2,2,7,8,2,0.593663146192329,0.684641603125958,0.628126737076153,0.523131327139093,2.7527034
11,2,2,7,10,1,0.558643690939411,0.670920060184439,0.593663146192329,0.495177109507984,2.7623401
11,2,2,7,10,2,0.554752640355753,0.653651162653612,0.580878265703168,0.488667009778693,2.7623401
11,2,2,10,0,1,0.553640911617565,0.634504277487428,0.580878265703168,0.475778061621857,2.7787738
11,2,2,10,0,2,0.559755419677599,0.640885177335722,0.586992773763202,0.483128138920713,2.7787738
11,2,2,10,2,1,0.558643690939411,0.648900118810092,0.593663146192329,0.488759889649564,3.0076222
11,2,2,10,2,2,0.510283490828238,0.611780267385829,0.546414674819344,0.460115386449244,3.0076222
11,2,2,10,4,1,0.510283490828238,0.595835327949341,0.541411895497499,0.449830227521857,3.4338656
11,2,2,10,4,2,0.508060033351862,0.594890717700446,0.559199555308505,0.469886962290412,3.4338656
11,2,2,10,6,1,0.548082267926626,0.617002744287605,0.56698165647582,0.441098383105047,2.9919342
11,2,2,10,6,2,0.55141745414119,0.649260418367401,0.58532518065592,0.485739922694644,2.9919342
11,2,2,10,8,1,0.550861589772096,0.625037459990064,0.577543079488605,0.470536278037891,2.914282
11,2,2,10,8,2,0.574763757643135,0.627232507742392,0.585881045025014,0.482410979434376,2.914282
11,2,2,10,10,1,0.560311284046693,0.645888406637798,0.594774874930517,0.485464654487689,2.7883663
11,2,2,10,10,2,0.560311284046693,0.645888406637798,0.594774874930517,0.485464654487689,2.7883663
11,2,2,15,0,1,0.560311284046693,0.608200885581871,0.564758198999444,0.442499444456392,2.6584125
11,2,2,15,0,2,0.529738743746526,0.583145017554176,0.539744302390217,0.423303013213298,2.6584125
11,2,2,15,2,1,0.540300166759311,0.604422505531627,0.559755419677599,0.462826253294414,2.8686135
11,2,2,15,2,2,0.55141745414119,0.601167368377493,0.556976097832129,0.458523635044937,2.8686135
11,2,2,15,4,1,0.557531962201223,0.603869573889817,0.558087826570317,0.438463359178316,2.656763
11,2,2,15,4,2,0.514730405780989,0.578573838066071,0.521400778210117,0.42007054907557,2.656763
11,2,2,15,6,1,0.553085047248471,0.624967731225818,0.580878265703168,0.471212473495903,3.3711922
11,2,2,15,6,2,0.543635352973874,0.599369994738511,0.555308504724847,0.43129430457101,3.3711922
11,2,2,15,8,1,0.548082267926626,0.627467330578957,0.58254585881045,0.466627479693242,2.7863672
11,2,2,15,8,2,0.546970539188438,0.610290823210351,0.570872707059477,0.455289254207068,2.7863672
11,2,2,15,10,1,0.554752640355753,0.617754466279225,0.58532518065592,0.466140257880642,2.7960824
11,2,2,15,10,2,0.554752640355753,0.617754466279225,0.58532518065592,0.466140257880642,2.7960824
11,2,3,5,0,1,0.565869927737632,0.671305358802118,0.603112840466926,0.491010719704357,3.6459064
11,2,3,5,0,2,0.56420233463035,0.677763239954095,0.603112840466926,0.493224842902075,3.6459064
11,2,3,5,2,1,0.549193996664814,0.679013751772117,0.604224569205114,0.49862107752458,4.97882
11,2,3,5,2,2,0.592551417454141,0.66904648234295,0.626459143968872,0.476882617971807,4.97882
11,2,3,5,4,1,0.591995553085047,0.67470290675296,0.60644802668149,0.483679106433597,4.6782128
11,2,3,5,4,2,0.590327959977765,0.691524162497904,0.626459143968872,0.501686955113498,4.6782128
11,2,3,5,6,1,0.575875486381323,0.636280269118014,0.586992773763202,0.446941156221912,4.8159755
11,2,3,5,6,2,0.601445247359644,0.664194285321233,0.617565314063369,0.482645426991975,4.8159755
11,2,3,5,8,1,0.545302946081156,0.639018500039748,0.58810450250139,0.453311070212627,4.9068622
11,2,3,5,8,2,0.604780433574208,0.668308113985211,0.621456364647026,0.486527666399358,4.9068622
11,2,3,5,10,1,0.565869927737632,0.641107759579461,0.590883824346859,0.453815261044177,4.5766916
11,2,3,5,10,2,0.633685380767093,0.703467929527467,0.656475819899944,0.534271397408824,4.5766916
11,2,3,7,0,1,0.56420233463035,0.673350547288603,0.590327959977765,0.502508352590934,4.6313204
11,2,3,7,0,2,0.569205113952196,0.682368460358206,0.605892162312396,0.501116267932475,4.6313204
11,2,3,7,2,1,0.565314063368538,0.662208637022674,0.599777654252362,0.490561438669664,4.8036086
11,2,3,7,2,2,0.589216231239578,0.668694880958245,0.623123957754308,0.47698841747214,4.8036086
