DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
5,10,2,2,15,6,0.460869565217391,0.63621970615813,0.533913043478261,0.392023121387283,0.384685195689166,0.399646434885091,0.936264202393577,0.0377802,[13114.185308 13038.127473 13036.177716 13036.177716],[0.25 0.233899 0.231771 0.231771;0.25 0.235212 0.235862 0.235862;0.25 0.183556 0.183088 0.183088;0.25 0.347333 0.349279 0.349279]
5,10,2,2,15,8,0.459130434782609,0.651033379844248,0.539130434782609,0.388814016172507,0.371339697522257,0.408014142604596,0.934046356612634,0.0379459,[13372.006945 13310.306578 13307.810883 13307.810883],[0.25 0.239371 0.238584 0.238584;0.25 0.187866 0.186117 0.186117;0.25 0.260259 0.261372 0.261372;0.25 0.312504 0.313927 0.313927]
5,10,2,2,15,10,0.464347826086957,0.643942413507752,0.533913043478261,0.393253234750462,0.385634983573128,0.401178550383029,0.936349038024542,0.0425978,[12763.275076 12580.122546 12560.075811 12560.075811],[0.25 0.207503 0.197789 0.197789;0.25 0.156384 0.153819 0.153819;0.25 0.252271 0.255268 0.255268;0.25 0.383842 0.393124 0.393124]
5,10,2,2,15,12,0.457391304347826,0.637964616956838,0.530434782608696,0.380501710376283,0.368525676421866,0.393282262816735,0.934155430995304,0.0418126,[12905.466588 12864.870639 12862.001158 12862.001158],[0.25 0.192181 0.189426 0.189426;0.25 0.299024 0.301256 0.301256;0.25 0.229283 0.229923 0.229923;0.25 0.279512 0.279394 0.279394]
5,10,2,2,15,14,0.464347826086957,0.649525467063253,0.537391304347826,0.394544512861829,0.385515069725596,0.404007071302298,0.936246023329799,0.0586209,[13043.937179 12997.524916 12991.18933 12991.150051 12991.150051],[0.25 0.239454 0.234576 0.234275 0.234275;0.25 0.19601 0.194346 0.194238 0.194238;0.25 0.313575 0.318539 0.318876 0.318876;0.25 0.250961 0.252539 0.252611 0.252611]
5,10,2,2,15,16,0.492173913043478,0.668328791280641,0.565217391304348,0.425865675110388,0.419961040449181,0.431938715380082,0.940118163914558,0.0417076,[13531.741229 13416.761787 13411.921994 13411.921994],[0.25 0.251374 0.248 0.248;0.25 0.203282 0.201031 0.201031;0.25 0.157815 0.157283 0.157283;0.25 0.387529 0.393686 0.393686]
5,10,2,3,5,2,0.641739130434783,0.786444271772062,0.711304347826087,0.607312826465467,0.598284734133791,0.616617560400707,0.959000151492198,0.0868815,[12297.404336 11441.143838 11427.443378 11413.089414 11413.089414],[0.166667 0.231506 0.22924 0.226111 0.226111;0.166667 0.089408 0.087477 0.088138 0.088138;0.166667 0.03707 0.038102 0.036824 0.036824;0.166667 0.036421 0.034387 0.035024 0.035024;0.166667 0.192079 0.194325 0.193894 0.193894;0.166667 0.413516 0.416468 0.420009 0.420009]
5,10,2,3,5,4,0.547826086956522,0.727416809153897,0.627826086956522,0.520153985507246,0.500490249482514,0.541426045963465,0.948638085138615,0.0548798,[12171.657146 11678.330593 11672.773963 11672.773963],[0.166667 0.21441 0.213793 0.213793;0.166667 0.160758 0.160146 0.160146;0.166667 0 0 0;0.166667 0.128836 0.129233 0.129233;0.166667 0.321034 0.321702 0.321702;0.166667 0.174962 0.175127 0.175127]
5,10,2,3,5,6,0.573913043478261,0.74166496748787,0.64,0.537890739117733,0.533371958285052,0.542486741308191,0.952073928192698,0.0467496,[11867.809782 11256.053065 11255.677329 11255.677329],[0.166667 0.228021 0.228436 0.228436;0.166667 0.137455 0.137066 0.137066;0.166667 0.085485 0.085442 0.085442;0.166667 0 0 0;0.166667 0.240783 0.240872 0.240872;0.166667 0.308256 0.308184 0.308184]
5,10,2,3,5,8,0.598260869565217,0.765840585690372,0.671304347826087,0.548268156424581,0.521189591078067,0.578314672952269,0.951001363429783,0.0541974,[12313.906077 11845.311802 11832.430816 11832.430816],[0.166667 0.171372 0.1653 0.1653;0.166667 0.104457 0.104443 0.104443;0.166667 0 0 0;0.166667 0.246359 0.248356 0.248356;0.166667 0.267768 0.270037 0.270037;0.166667 0.210044 0.211864 0.211864]
5,10,2,3,5,10,0.56,0.761616758056078,0.67304347826087,0.546867463422477,0.501474346373108,0.601296405421332,0.948765338585063,0.053299,[11587.549891 11136.082354 11133.452227 11133.452227],[0.166667 0.08996 0.088546 0.088546;0.166667 0.161858 0.161832 0.161832;0.166667 0.134483 0.134505 0.134505;0.166667 0.040695 0.041016 0.041016;0.166667 0.268902 0.270134 0.270134;0.166667 0.304101 0.303966 0.303966]
5,10,2,3,5,12,0.56695652173913,0.746935021121579,0.643478260869565,0.524280626377975,0.503802694480661,0.546493812610489,0.949007726102106,0.0466625,[12026.517084 11536.290914 11529.974139 11529.974139],[0.166667 0.231647 0.231377 0.231377;0.166667 0.116064 0.11496 0.11496;0.166667 0.028121 0.027034 0.027034;0.166667 0.08131 0.081193 0.081193;0.166667 0.210846 0.212276 0.212276;0.166667 0.332012 0.333159 0.333159]
