AnchorsRate,Order,NumSampling,K,Seed,Method,F_MadeStyle,ACC,NMI,Purity,Fscore,Runtime
10,2,5,10,0,2,2,0.566425792106726,0.703265210265777,0.607003891050584,0.521818811358303,1.6573876
10,2,5,10,0,3,1,0.522512506948305,0.645454053214641,0.552529182879377,0.447425241996027,1.6635193
10,2,5,10,0,3,2,0.602556976097832,0.702633859102545,0.638688160088938,0.526472464384435,1.6635193
10,2,5,10,0,4,1,0.566425792106726,0.690424814283763,0.598665925514175,0.508534692972733,1.5267743
10,2,5,10,0,4,2,0.598665925514175,0.694328939143562,0.635908838243469,0.512009712994503,1.5267743
10,2,5,10,2,1,1,0.545302946081156,0.658944341662419,0.581434130072262,0.480543155393363,1.7810401
10,2,5,10,2,1,2,0.538076709282935,0.67107977444693,0.607559755419678,0.492660875612708,1.7810401
10,2,5,10,2,2,1,0.529182879377432,0.670795912404397,0.585881045025014,0.484351415854996,1.6351344
10,2,5,10,2,2,2,0.535297387437465,0.662515471989336,0.574763757643135,0.461927156123653,1.6351344
10,2,5,10,2,3,1,0.565869927737632,0.686026428453927,0.605892162312396,0.496888339250808,1.7064054
10,2,5,10,2,3,2,0.568649249583102,0.688153374620633,0.604224569205114,0.525262270197335,1.7064054
10,2,5,10,2,4,1,0.564758198999444,0.684922191232481,0.601445247359644,0.508070491741703,1.7376795
10,2,5,10,2,4,2,0.599221789883268,0.678307212283862,0.604224569205114,0.498084210820713,1.7376795
10,2,5,10,4,1,1,0.569205113952196,0.698581455937835,0.607003891050584,0.517573131539228,1.7562064
10,2,5,10,4,1,2,0.569205113952196,0.704795091127398,0.607559755419678,0.52365238047419,1.7562064
10,2,5,10,4,2,1,0.56420233463035,0.696371097122477,0.604780433574208,0.517189039674994,1.7049126
10,2,5,10,4,2,2,0.569205113952196,0.66781607152902,0.573652028904947,0.476679552332756,1.7049126
10,2,5,10,4,3,1,0.548082267926626,0.685774756893274,0.58810450250139,0.508183741724114,1.626172
10,2,5,10,4,3,2,0.566425792106726,0.687420511510858,0.605336297943302,0.507684754592442,1.626172
10,2,5,10,4,4,1,0.566425792106726,0.694579463775472,0.605892162312396,0.514070807049934,1.6197671
10,2,5,10,4,4,2,0.600333518621456,0.688740903072256,0.60644802668149,0.504524918523492,1.6197671
10,2,5,10,6,1,1,0.56698165647582,0.657093986098577,0.568649249583102,0.460745964409674,1.8236078
10,2,5,10,6,1,2,0.563646470261256,0.672521060842337,0.600333518621456,0.48403953869208,1.8236078
10,2,5,10,6,2,1,0.569205113952196,0.661011843407584,0.571984435797665,0.469153318559985,1.8732472
10,2,5,10,6,2,2,0.568649249583102,0.673662179871555,0.572540300166759,0.478822107117913,1.8732472
10,2,5,10,6,3,1,0.566425792106726,0.682893062023598,0.594219010561423,0.50305504487942,1.5995951
10,2,5,10,6,3,2,0.568649249583102,0.666592983700684,0.573652028904947,0.47400200680043,1.5995951
10,2,5,10,6,4,1,0.56420233463035,0.681873211398427,0.589216231239578,0.503875099045423,1.6164473
10,2,5,10,6,4,2,0.619788771539744,0.687734859092938,0.633685380767093,0.508529961682681,1.6164473
10,2,5,10,8,1,1,0.56420233463035,0.685025184727496,0.605336297943302,0.49660536593593,1.7734067
10,2,5,10,8,1,2,0.521400778210117,0.658544492736575,0.591995553085047,0.468872160907825,1.7734067
10,2,5,10,8,2,1,0.567537520844914,0.698041065357518,0.605336297943302,0.517738597110599,1.6874384
10,2,5,10,8,2,2,0.535853251806559,0.667568096558344,0.571428571428571,0.474291025450005,1.6874384
10,2,5,10,8,3,1,0.570872707059477,0.699962585151311,0.607003891050584,0.51614844396425,1.5036418
10,2,5,10,8,3,2,0.573652028904947,0.690933264796779,0.609227348526959,0.504138186753605,1.5036418
10,2,5,10,8,4,1,0.563090605892162,0.69347790152059,0.603112840466926,0.515419032454424,1.6593603
10,2,5,10,8,4,2,0.553640911617565,0.7021977296852,0.637020566981656,0.53101964682921,1.6593603
10,2,5,10,10,1,1,0.534741523068371,0.648424647877868,0.574763757643135,0.455273202739008,1.7353349
10,2,5,10,10,1,2,0.534741523068371,0.649569956935797,0.574763757643135,0.457267567549019,1.7353349
10,2,5,10,10,2,1,0.570316842690384,0.674448043741283,0.573652028904947,0.480775695808341,1.6725734
10,2,5,10,10,2,2,0.571428571428571,0.679989261674987,0.60644802668149,0.493775819522824,1.6725734
10,2,5,10,10,3,1,0.535297387437465,0.660622556102838,0.574207893274041,0.459394577341641,1.5905926
10,2,5,10,10,3,2,0.536964980544747,0.666773483896769,0.574207893274041,0.472308473211629,1.5905926
10,2,5,10,10,4,1,0.566425792106726,0.684835004461863,0.593663146192329,0.509893303811655,1.6880022
10,2,5,10,10,4,2,0.635352973874375,0.688803645407351,0.639799888827126,0.529028289867219,1.6880022
10,2,5,15,0,1,1,0.534185658699277,0.630080925222871,0.56976097832129,0.431654347129907,1.693029
10,2,5,15,0,1,2,0.564758198999444,0.647229763866502,0.573096164535853,0.465738137493835,1.693029
10,2,5,15,0,2,1,0.51195108393552,0.642183270772409,0.545302946081156,0.453137548115533,1.5392042
10,2,5,15,0,2,2,0.560867148415787,0.677612346333879,0.600333518621456,0.501478570220871,1.5392042
10,2,5,15,0,3,1,0.564758198999444,0.655155250332808,0.565314063368538,0.468195552525715,1.5631132
10,2,5,15,0,3,2,0.593107281823235,0.689523672600627,0.629794330183435,0.518518003759542,1.5631132
10,2,5,15,0,4,1,0.561978877153974,0.677297791205057,0.599221789883268,0.503159590285809,1.5729283
10,2,5,15,0,4,2,0.594774874930517,0.666859511584284,0.60088938299055,0.490809998384639,1.5729283
10,2,5,15,2,1,1,0.514730405780989,0.635349415888318,0.574207893274041,0.451182815610388,1.7348944
10,2,5,15,2,1,2,0.51195108393552,0.638746850846795,0.577543079488605,0.460043095057494,1.7348944
10,2,5,15,2,2,1,0.511395219566426,0.663596088950009,0.577543079488605,0.488465118451473,1.5401413
10,2,5,15,2,2,2,0.56420233463035,0.669524135727575,0.60088938299055,0.483163515217625,1.5401413
10,2,5,15,2,3,1,0.568649249583102,0.678413296580573,0.605336297943302,0.501725632931999,1.5186356
10,2,5,15,2,3,2,0.568649249583102,0.685271531013248,0.60366870483602,0.524621372509832,1.5186356
10,2,5,15,2,4,1,0.565869927737632,0.67871302480093,0.602001111728738,0.50395007838677,1.5274985
10,2,5,15,2,4,2,0.600333518621456,0.676402122146184,0.634797109505281,0.504361170810543,1.5274985
10,2,5,15,4,1,1,0.563646470261256,0.668938651891015,0.591439688715953,0.495623314384594,1.6550354
10,2,5,15,4,1,2,0.56698165647582,0.686892297603513,0.605892162312396,0.509644214162349,1.6550354
10,2,5,15,4,2,1,0.52751528627015,0.674976160002119,0.58532518065592,0.496087966444411,1.6364519
10,2,5,15,4,2,2,0.540300166759311,0.663767253697173,0.575319622012229,0.469015644469057,1.6364519
10,2,5,15,4,3,1,0.525291828793774,0.638688583471844,0.544747081712062,0.449910511626631,1.5296838
10,2,5,15,4,3,2,0.543635352973874,0.644835177328386,0.563090605892162,0.462179491501426,1.5296838
10,2,5,15,4,4,1,0.560867148415787,0.676254807135068,0.595330739299611,0.503117172662465,1.6839351
10,2,5,15,4,4,2,0.58532518065592,0.717647189609387,0.654252362423569,0.568626036310211,1.6839351
10,2,5,15,6,1,1,0.56976097832129,0.654456362496824,0.56976097832129,0.467096481013377,1.7436503
10,2,5,15,6,1,2,0.567537520844914,0.656348098353499,0.571984435797665,0.46925172351007,1.7436503
10,2,5,15,6,2,1,0.566425792106726,0.659616288475325,0.56698165647582,0.469845528195629,1.5726544
10,2,5,15,6,2,2,0.562534741523068,0.669153357912844,0.596998332406893,0.481243364193795,1.5726544
10,2,5,15,6,3,1,0.561978877153974,0.669048552875053,0.598665925514175,0.486405284678214,1.4816706
10,2,5,15,6,3,2,0.565869927737632,0.662018280743865,0.570872707059477,0.470922682264704,1.4816706
10,2,5,15,6,4,1,0.550861589772096,0.655459409428457,0.58810450250139,0.46522774252438,1.6784961
10,2,5,15,6,4,2,0.58532518065592,0.700500612435965,0.622568093385214,0.526619341855488,1.6784961
10,2,5,15,8,1,1,0.56420233463035,0.675765843919979,0.60088938299055,0.499357337492074,1.6447553
10,2,5,15,8,1,2,0.560867148415787,0.671313168536482,0.596998332406893,0.498324764101199,1.6447553
10,2,5,15,8,2,1,0.559755419677599,0.67828893406506,0.596998332406893,0.500968464587282,1.5964737
10,2,5,15,8,2,2,0.563646470261256,0.712975396376208,0.632017787659811,0.543992169569326,1.5964737
10,2,5,15,8,3,1,0.565869927737632,0.681257394737673,0.603112840466926,0.505221968089504,1.5180945
10,2,5,15,8,3,2,0.593663146192329,0.667494925559478,0.630906058921623,0.494118763043066,1.5180945
10,2,5,15,8,4,1,0.563090605892162,0.680545182800184,0.598110061145081,0.506370775337646,1.7013279
10,2,5,15,8,4,2,0.56142301278488,0.688261613944003,0.631461923290717,0.516567174190087,1.7013279
10,2,5,15,10,1,1,0.519177320733741,0.641067430152486,0.556420233463035,0.456011442160225,1.6403218
10,2,5,15,10,1,2,0.572540300166759,0.674252606894653,0.609227348526959,0.514904854316137,1.6403218
10,2,5,15,10,2,1,0.512506948304614,0.654583492849129,0.55141745414119,0.464914513671187,1.6119423
10,2,5,15,10,2,2,0.566425792106726,0.674850525746776,0.60366870483602,0.488466052492184,1.6119423
10,2,5,15,10,3,1,0.508615897720956,0.647953963024329,0.549749861033908,0.458598460495908,1.519947
10,2,5,15,10,3,2,0.565314063368538,0.664680499722057,0.598110061145081,0.480086911092582,1.519947
10,2,5,15,10,4,1,0.561978877153974,0.677608104443795,0.58810450250139,0.504688855439244,1.5581174
10,2,5,15,10,4,2,0.653140633685381,0.707396035576324,0.663702056698166,0.555285189920403,1.5581174
10,3,2,5,0,1,1,0.545302946081156,0.657745935842446,0.579766536964981,0.480289514357486,1.5664593
10,3,2,5,0,1,2,0.515842134519177,0.664497765087004,0.584213451917732,0.48548559599793,1.5664593
10,3,2,5,0,2,1,0.56976097832129,0.66908598672829,0.571428571428571,0.477727175692023,1.2274636
10,3,2,5,0,2,2,0.56976097832129,0.66908598672829,0.571428571428571,0.477727175692023,1.2274636
10,3,2,5,0,3,1,0.526959421901056,0.645241440852039,0.563090605892162,0.44891597186297,1.2338577
10,3,2,5,0,3,2,0.526959421901056,0.645241440852039,0.563090605892162,0.44891597186297,1.2338577
10,3,2,5,0,4,1,0.619788771539744,0.664337072875102,0.621456364647026,0.488024163337712,1.2720296
10,3,2,5,0,4,2,0.618677042801556,0.668216097097707,0.620344635908838,0.499421473778125,1.2720296
10,3,2,5,2,1,1,0.511395219566426,0.661492088136007,0.572540300166759,0.479334896666307,1.4362411
10,3,2,5,2,1,2,0.566425792106726,0.662269742936146,0.56698165647582,0.468856413166856,1.4362411
10,3,2,5,2,2,1,0.568093385214008,0.687380549118776,0.60366870483602,0.50594048279831,1.291327
10,3,2,5,2,2,2,0.539188438021123,0.664226416745661,0.571428571428571,0.473610614519207,1.291327
10,3,2,5,2,3,1,0.55141745414119,0.681269499659371,0.587548638132296,0.496775118245664,1.4641343
10,3,2,5,2,3,2,0.565314063368538,0.688399660824965,0.602001111728738,0.511422662728851,1.4641343
10,3,2,5,2,4,1,0.563646470261256,0.690620606276127,0.603112840466926,0.512443617539837,1.2404876
10,3,2,5,2,4,2,0.563646470261256,0.690620606276127,0.603112840466926,0.512443617539837,1.2404876
10,3,2,5,4,1,1,0.568649249583102,0.669486149833121,0.604224569205114,0.501521402431503,1.28007
10,3,2,5,4,1,2,0.597554196775987,0.702557077052827,0.633129516397999,0.537878392529737,1.28007
10,3,2,5,4,2,1,0.553085047248471,0.668463476677603,0.572540300166759,0.475872456519268,1.281863
10,3,2,5,4,2,2,0.562534741523068,0.688017066737428,0.597554196775987,0.503846181626447,1.281863
10,3,2,5,4,3,1,0.515842134519177,0.658687041522202,0.552529182879377,0.470326074692542,1.4502781
10,3,2,5,4,3,2,0.536964980544747,0.677761862846836,0.571428571428571,0.487035030178632,1.4502781
10,3,2,5,4,4,1,0.544191217342968,0.6421295804145,0.585881045025014,0.455928858082134,1.3099163
10,3,2,5,4,4,2,0.544191217342968,0.6421295804145,0.585881045025014,0.455928858082134,1.3099163
10,3,2,5,6,1,1,0.508060033351862,0.628606639148912,0.544191217342968,0.443997478104741,1.5060247
10,3,2,5,6,1,2,0.549193996664814,0.674146225411197,0.605892162312396,0.505834540764039,1.5060247
10,3,2,5,6,2,1,0.570316842690384,0.685165918599435,0.607003891050584,0.498954740772398,1.3961529
10,3,2,5,6,2,2,0.583657587548638,0.7255275831813,0.642579210672596,0.555404648557827,1.3961529
10,3,2,5,6,3,1,0.583657587548638,0.687499923695584,0.620344635908838,0.513972829175061,1.2865391
10,3,2,5,6,3,2,0.586992773763202,0.659142621161214,0.58810450250139,0.473889140963817,1.2865391
10,3,2,5,6,4,1,0.560867148415787,0.660375349767911,0.58532518065592,0.489473934324954,1.2634674
10,3,2,5,6,4,2,0.617009449694275,0.675678265866036,0.618121178432463,0.503511970798321,1.2634674
10,3,2,5,8,1,1,0.570872707059477,0.638848489674869,0.581434130072262,0.465782735034476,1.4357211
10,3,2,5,8,1,2,0.583101723179544,0.652406999752957,0.593663146192329,0.480125290563349,1.4357211
10,3,2,5,8,2,1,0.575319622012229,0.666449074796717,0.580322401334075,0.48389990411086,1.4283839
10,3,2,5,8,2,2,0.569205113952196,0.69594857269992,0.605892162312396,0.513437596534458,1.4283839
10,3,2,5,8,3,1,0.482490272373541,0.622793953248966,0.552529182879377,0.426671141546028,1.4449299
10,3,2,5,8,3,2,0.482490272373541,0.622099146037,0.552529182879377,0.426088415184908,1.4449299
10,3,2,5,8,4,1,0.56420233463035,0.678486968223296,0.60088938299055,0.502249739889816,1.3518348
10,3,2,5,8,4,2,0.586992773763202,0.692733977013603,0.623679822123402,0.522194857512998,1.3518348
10,3,2,5,10,1,1,0.498054474708171,0.617538443317696,0.564758198999444,0.435402198623525,1.2866644
10,3,2,5,10,1,2,0.522512506948305,0.66009545537647,0.600333518621456,0.491873753762471,1.2866644
10,3,2,5,10,2,1,0.568093385214008,0.689751448261424,0.605336297943302,0.505946599782984,1.2790967
10,3,2,5,10,2,2,0.568093385214008,0.688346929050609,0.605336297943302,0.504363985856501,1.2790967
10,3,2,5,10,3,1,0.519733185102835,0.665640931141117,0.556976097832129,0.469771423798652,1.5542068
10,3,2,5,10,3,2,0.547526403557532,0.6657081301553,0.580878265703168,0.477321459153965,1.5542068
10,3,2,5,10,4,1,0.58810450250139,0.694997548467102,0.623679822123402,0.522136785613666,1.3286968
10,3,2,5,10,4,2,0.593663146192329,0.688411329460907,0.629238465814341,0.507914236857105,1.3286968
10,3,2,7,0,1,1,0.54307948860478,0.635899138710139,0.577543079488605,0.457262899619426,1.3526164
10,3,2,7,0,1,2,0.510839355197332,0.639100034514424,0.577543079488605,0.469757483855968,1.3526164
10,3,2,7,0,2,1,0.567537520844914,0.648251036385183,0.569205113952196,0.441425869154002,1.3712572
10,3,2,7,0,2,2,0.562534741523068,0.68880902103168,0.600333518621456,0.512552671279197,1.3712572
10,3,2,7,0,3,1,0.556420233463035,0.632815478880591,0.578654808226793,0.440481025737671,1.2619059
10,3,2,7,0,3,2,0.572540300166759,0.669305698260267,0.590327959977765,0.488225877072957,1.2619059
10,3,2,7,0,4,1,0.594219010561423,0.666286607059069,0.596442468037799,0.492333422343401,1.3175992
10,3,2,7,0,4,2,0.594219010561423,0.666286607059069,0.596442468037799,0.492333422343401,1.3175992
10,3,2,7,2,1,1,0.508615897720956,0.64364381299282,0.579766536964981,0.458685438632328,1.3181184
10,3,2,7,2,1,2,0.520844913841023,0.645310384752425,0.563090605892162,0.460913300719543,1.3181184
10,3,2,7,2,2,1,0.568649249583102,0.687909043366446,0.605892162312396,0.513669390671011,1.2796062
10,3,2,7,2,2,2,0.56698165647582,0.681064241034078,0.602556976097832,0.507422486255937,1.2796062
10,3,2,7,2,3,1,0.536964980544747,0.657135803511117,0.578654808226793,0.480511297146458,1.238091
10,3,2,7,2,3,2,0.517509727626459,0.617871096873112,0.544747081712062,0.432866969130377,1.238091
10,3,2,7,2,4,1,0.559755419677599,0.659787702942054,0.594774874930517,0.495172745050949,1.2861302
10,3,2,7,2,4,2,0.564758198999444,0.659527341993569,0.599777654252362,0.494878890369307,1.2861302
10,3,2,7,4,1,1,0.559199555308505,0.664522073231865,0.595886603668705,0.49843636237562,1.2211583
10,3,2,7,4,1,2,0.559199555308505,0.664522073231865,0.595886603668705,0.49843636237562,1.2211583
10,3,2,7,4,2,1,0.516397998888271,0.665836101203136,0.585881045025014,0.488053174042321,1.146158
10,3,2,7,4,2,2,0.559199555308505,0.694910502043049,0.632017787659811,0.52354034804719,1.146158
10,3,2,7,4,3,1,0.54585881045025,0.667929865070332,0.583101723179544,0.494616467632968,1.4473686
10,3,2,7,4,3,2,0.539744302390217,0.662663575159323,0.575875486381323,0.487657567598633,1.4473686
10,3,2,7,4,4,1,0.560867148415787,0.644497656905895,0.58532518065592,0.483581311437175,1.488746
10,3,2,7,4,4,2,0.560867148415787,0.644497656905895,0.58532518065592,0.483581311437175,1.488746
10,3,2,7,6,1,1,0.506948304613674,0.623579643137593,0.54585881045025,0.440598613304043,1.4002413
10,3,2,7,6,1,2,0.506948304613674,0.635664841239093,0.544747081712062,0.452284965182825,1.4002413
10,3,2,7,6,2,1,0.56698165647582,0.682250129984951,0.604224569205114,0.499439900666721,1.2765826
10,3,2,7,6,2,2,0.602001111728738,0.716099194927777,0.639244024458032,0.547627582038361,1.2765826
10,3,2,7,6,3,1,0.560311284046693,0.660041912980857,0.594774874930517,0.488854643273578,1.1967239
10,3,2,7,6,3,2,0.565869927737632,0.64389783270225,0.567537520844914,0.458094790182218,1.1967239
10,3,2,7,6,4,1,0.562534741523068,0.668850387321553,0.591995553085047,0.498923054831894,1.2736076
10,3,2,7,6,4,2,0.58810450250139,0.68594629757877,0.623679822123402,0.518414581721262,1.2736076
10,3,2,7,8,1,1,0.559199555308505,0.666118467109614,0.595886603668705,0.491162552026912,1.3656814
10,3,2,7,8,1,2,0.546970539188438,0.640096366054387,0.591995553085047,0.466295132907758,1.3656814
10,3,2,7,8,2,1,0.542523624235686,0.667806021521093,0.586436909394108,0.483444682206505,1.3030361
10,3,2,7,8,2,2,0.514174541411895,0.647755829056919,0.549193996664814,0.453420507642015,1.3030361
10,3,2,7,8,3,1,0.517509727626459,0.642245401965467,0.552529182879377,0.457189037146915,1.3497556
10,3,2,7,8,3,2,0.569205113952196,0.653412000627711,0.571428571428571,0.46578280228091,1.3497556
10,3,2,7,8,4,1,0.560867148415787,0.654924298314959,0.588660366870484,0.489579656253748,1.1719817
10,3,2,7,8,4,2,0.586436909394108,0.676481843598198,0.623123957754308,0.512278228175303,1.1719817
10,3,2,7,10,1,1,0.494163424124514,0.622343403153188,0.563646470261256,0.442585551330799,1.407117
10,3,2,7,10,1,2,0.49360755975542,0.630794532984982,0.54585881045025,0.445280721658043,1.407117
10,3,2,7,10,2,1,0.590883824346859,0.677398039772273,0.602001111728738,0.497656197086199,1.3528304
10,3,2,7,10,2,2,0.589772095608671,0.675860187593271,0.602001111728738,0.496411768686405,1.3528304
10,3,2,7,10,3,1,0.52473596442468,0.648675873676875,0.551973318510284,0.458254856308858,1.3529771
10,3,2,7,10,3,2,0.544191217342968,0.663463534260438,0.579210672595887,0.481488992699096,1.3529771
10,3,2,7,10,4,1,0.560867148415787,0.661879672236901,0.595330739299611,0.497610445321367,1.2389277
10,3,2,7,10,4,2,0.583101723179544,0.67620068024568,0.617565314063369,0.512803082589681,1.2389277
10,3,2,10,0,1,1,0.540856031128405,0.612180447577089,0.575319622012229,0.439348306791861,1.3977905
10,3,2,10,0,1,2,0.540856031128405,0.612180447577089,0.575319622012229,0.439348306791861,1.3977905
10,3,2,10,0,2,1,0.558087826570317,0.67444604351669,0.593663146192329,0.497500698562514,1.1762509
10,3,2,10,0,2,2,0.565314063368538,0.659848487306325,0.567537520844914,0.467328810389685,1.1762509
10,3,2,10,0,3,1,0.534185658699277,0.630360880776186,0.583101723179544,0.450850989927058,1.3245355
10,3,2,10,0,3,2,0.556976097832129,0.630971910318995,0.58532518065592,0.44065502240797,1.3245355
10,3,2,10,0,4,1,0.558643690939411,0.647448513756959,0.584769316286826,0.485805788118689,1.1457506
10,3,2,10,0,4,2,0.56142301278488,0.631512969610304,0.576987215119511,0.472893307132123,1.1457506
10,3,2,10,2,1,1,0.50639244024458,0.651868391812276,0.577543079488605,0.478316029996878,1.259755
10,3,2,10,2,1,2,0.555308504724847,0.663012983982366,0.593107281823235,0.476664657089994,1.259755
10,3,2,10,2,2,1,0.514730405780989,0.645833003114833,0.55141745414119,0.459703435197302,1.3604897
10,3,2,10,2,2,2,0.591439688715953,0.683454064026051,0.614785992217899,0.51229340968028,1.3604897
10,3,2,10,2,3,1,0.559199555308505,0.663509392725554,0.594219010561423,0.489597009886336,1.2376315
10,3,2,10,2,3,2,0.559755419677599,0.64465565050762,0.560311284046693,0.458857792300043,1.2376315
10,3,2,10,2,4,1,0.559755419677599,0.650188709517612,0.596442468037799,0.49105844160407,1.3395705
10,3,2,10,2,4,2,0.559755419677599,0.639390586116961,0.592551417454141,0.481730217245458,1.3395705
10,3,2,10,4,1,1,0.559755419677599,0.656478179166717,0.596442468037799,0.492803368502969,1.2676253
10,3,2,10,4,1,2,0.559755419677599,0.656478179166717,0.596442468037799,0.492803368502969,1.2676253
10,3,2,10,4,2,1,0.513062812673708,0.654793328599954,0.578654808226793,0.479986121397735,1.1475972
10,3,2,10,4,2,2,0.513618677042802,0.644004304261905,0.568649249583102,0.471243528403029,1.1475972
10,3,2,10,4,3,1,0.50639244024458,0.644315477219114,0.546970539188438,0.455365403206525,1.2884674
10,3,2,10,4,3,2,0.503057254030017,0.644034049258419,0.547526403557532,0.454811487445803,1.2884674
10,3,2,10,4,4,1,0.558087826570317,0.653692009732482,0.595330739299611,0.4909417071599,1.2462291
10,3,2,10,4,4,2,0.558087826570317,0.653692009732482,0.595330739299611,0.4909417071599,1.2462291
10,3,2,10,6,1,1,0.511395219566426,0.614102901973714,0.539744302390217,0.430170635141917,1.3615423
10,3,2,10,6,1,2,0.509727626459144,0.638367859921982,0.571984435797665,0.460553829250288,1.3615423
10,3,2,10,6,2,1,0.565869927737632,0.682814430594557,0.602001111728738,0.503431537232693,1.3590977
10,3,2,10,6,2,2,0.565869927737632,0.682814430594557,0.602001111728738,0.503431537232693,1.3590977
10,3,2,10,6,3,1,0.50917176209005,0.619917872831391,0.543635352973874,0.437574096282337,1.2007432
10,3,2,10,6,3,2,0.50639244024458,0.618968194315726,0.546970539188438,0.460251971063968,1.2007432
10,3,2,10,6,4,1,0.559199555308505,0.650525577156328,0.586436909394108,0.48715388916906,1.3240116
10,3,2,10,6,4,2,0.58532518065592,0.667527102077634,0.614785992217899,0.505570308179061,1.3240116
10,3,2,10,8,1,1,0.566425792106726,0.662135603155342,0.599221789883268,0.495422721084655,1.4429927
10,3,2,10,8,1,2,0.535297387437465,0.671492273793764,0.603112840466926,0.506501129471194,1.4429927
10,3,2,10,8,2,1,0.515286270150083,0.66316716411885,0.580878265703168,0.486740348160142,1.2754134
10,3,2,10,8,2,2,0.514174541411895,0.652770009903021,0.576431350750417,0.469290071453624,1.2754134
10,3,2,10,8,3,1,0.518065591995553,0.645884243542713,0.58810450250139,0.473600073680333,1.2107032
10,3,2,10,8,3,2,0.579210672595887,0.668198394996303,0.615341856586993,0.495921994819969,1.2107032
10,3,2,10,8,4,1,0.556420233463035,0.643832605864015,0.584769316286826,0.481392178755643,1.3219834
10,3,2,10,8,4,2,0.581434130072262,0.667500983607848,0.620344635908838,0.505680654533589,1.3219834
10,3,2,10,10,1,1,0.531406336853808,0.642610064248311,0.58532518065592,0.468814608908981,1.4460363
10,3,2,10,10,1,2,0.475819899944414,0.607244056279421,0.532518065591996,0.422299078498407,1.4460363
10,3,2,10,10,2,1,0.56420233463035,0.654462266808284,0.568649249583102,0.464316447403368,1.3628701
10,3,2,10,10,2,2,0.563090605892162,0.65791633788016,0.569205113952196,0.467792835918275,1.3628701
10,3,2,10,10,3,1,0.544747081712062,0.645793852903585,0.578098943857699,0.467904600243472,1.3245238
10,3,2,10,10,3,2,0.549193996664814,0.652691467596026,0.586436909394108,0.484021906736853,1.3245238
10,3,2,10,10,4,1,0.558643690939411,0.646736697039779,0.593663146192329,0.485315445975344,1.2440942
10,3,2,10,10,4,2,0.581989994441356,0.66142773535776,0.617009449694275,0.501348234753102,1.2440942
10,3,2,15,0,1,1,0.535853251806559,0.593716202065031,0.56976097832129,0.428424509836446,1.2988917
10,3,2,15,0,1,2,0.54585881045025,0.613363930123582,0.569205113952196,0.454170124922854,1.2988917
10,3,2,15,0,2,1,0.555308504724847,0.665993558660627,0.591439688715953,0.492569177867221,1.3032293
10,3,2,15,0,2,2,0.555308504724847,0.665993558660627,0.591439688715953,0.492569177867221,1.3032293
10,3,2,15,0,3,1,0.51195108393552,0.62480889114779,0.565314063368538,0.464345833955874,1.3501997
10,3,2,15,0,3,2,0.58532518065592,0.662705800139764,0.618121178432463,0.500837112083635,1.3501997
10,3,2,15,0,4,1,0.555308504724847,0.639325102595044,0.58532518065592,0.481075818003527,1.2082651
10,3,2,15,0,4,2,0.578654808226793,0.640340081543577,0.593663146192329,0.48778838957124,1.2082651
10,3,2,15,2,1,1,0.498610339077265,0.627296260507333,0.571984435797665,0.463321778508025,1.3006008
10,3,2,15,2,1,2,0.491384102279044,0.591948087444219,0.520289049471929,0.419583290567587,1.3006008
10,3,2,15,2,2,1,0.558643690939411,0.652828467835194,0.583101723179544,0.487003737733952,1.357427
10,3,2,15,2,2,2,0.577543079488605,0.667616498021762,0.594774874930517,0.501180937320005,1.357427
10,3,2,15,2,3,1,0.50639244024458,0.626990818316526,0.573652028904947,0.464893403729199,1.3802661
10,3,2,15,2,3,2,0.518621456364647,0.610348730815433,0.554752640355753,0.439989207811884,1.3802661
10,3,2,15,2,4,1,0.555308504724847,0.63757075428298,0.591439688715953,0.479575126313327,1.3662577
10,3,2,15,2,4,2,0.55141745414119,0.623039807090603,0.585881045025014,0.470645287337073,1.3662577
10,3,2,15,4,1,1,0.544191217342968,0.621068997077505,0.579766536964981,0.465804549312861,1.2738767
10,3,2,15,4,1,2,0.544191217342968,0.621068997077505,0.579766536964981,0.465804549312861,1.2738767
10,3,2,15,4,2,1,0.50917176209005,0.623250608984871,0.547526403557532,0.440231112837444,1.230967
10,3,2,15,4,2,2,0.516397998888271,0.619352642219991,0.547526403557532,0.436087696658521,1.230967
10,3,2,15,4,3,1,0.513618677042802,0.642686071323971,0.575875486381323,0.470915621182415,1.3891481
10,3,2,15,4,3,2,0.513618677042802,0.642686071323971,0.575875486381323,0.470915621182415,1.3891481
10,3,2,15,4,4,1,0.557531962201223,0.638451373263392,0.593107281823235,0.478007815747901,1.2774869
10,3,2,15,4,4,2,0.557531962201223,0.638451373263392,0.593107281823235,0.478007815747901,1.2774869
10,3,2,15,6,1,1,0.491939966648138,0.613597634577997,0.533073929961089,0.430958705460693,1.3707046
10,3,2,15,6,1,2,0.546414674819344,0.636553205453133,0.585881045025014,0.465583992175401,1.3707046
10,3,2,15,6,2,1,0.561978877153974,0.67728962017946,0.597554196775987,0.498311036274218,1.3030122
10,3,2,15,6,2,2,0.591439688715953,0.685846682869939,0.628126737076153,0.520665777225974,1.3030122
10,3,2,15,6,3,1,0.508615897720956,0.635794422311997,0.575319622012229,0.468830169741113,1.3385545
10,3,2,15,6,3,2,0.557531962201223,0.647769781474104,0.592551417454141,0.481121322099367,1.3385545
10,3,2,15,6,4,1,0.556420233463035,0.625018585851611,0.586992773763202,0.470516169218433,1.3714153
